Year,HBR,HBRQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDeaths,NumberOfDeathsQF,CrudeRate,CrudeRateQF,EASR
2014,S08000029,,0-44 years,,All,d,Coronary Heart Disease,7,,3.619329287,,3.821545771
2014,S08000029,,45-64 years,,All,d,Coronary Heart Disease,72,,70.06140103,,71.60586633
2014,S08000029,,65-74 years,,All,d,Coronary Heart Disease,106,,263.2363167,,277.0286661
2014,S08000029,,75plus years,,All,d,Coronary Heart Disease,251,,814.6970041,,908.4323831
2014,S08000029,,All,d,All,d,Coronary Heart Disease,436,,118.7202178,,131.8861137
2014,S08000030,,under75 years,,All,d,Coronary Heart Disease,192,,51.23114854,,51.4752957
2014,S08000030,,0-44 years,,All,d,Coronary Heart Disease,5,,2.305805095,,2.652191362
2014,S08000030,,45-64 years,,All,d,Coronary Heart Disease,87,,76.98910648,,78.37251746
2014,S08000030,,65-74 years,,All,d,Coronary Heart Disease,100,,222.5932109,,234.6820821
2014,S08000030,,75plus years,,All,d,Coronary Heart Disease,401,,1027.467459,,1092.127491
2014,S08000030,,All,d,All,d,Coronary Heart Disease,593,,143.3059449,,145.1339933
2014,S08000031,,under75 years,,All,d,Coronary Heart Disease,528,,50.03534694,,59.16373539
2014,S08000031,,0-44 years,,All,d,Coronary Heart Disease,30,,4.616478366,,5.264479101
2014,S08000031,,45-64 years,,All,d,Coronary Heart Disease,216,,70.65658284,,74.98328241
2014,S08000031,,65-74 years,,All,d,Coronary Heart Disease,282,,282.8371981,,296.4343872
2014,S08000031,,75plus years,,All,d,Coronary Heart Disease,863,,988.1377668,,1101.295727
2014,S08000031,,All,d,All,d,Coronary Heart Disease,1391,,121.7409569,,152.9556147
2014,S08000032,,under75 years,,All,d,Coronary Heart Disease,346,,57.23227371,,61.51494972
2014,S08000032,,0-44 years,,All,d,Coronary Heart Disease,18,,5.070051208,,5.447975288
2014,S08000032,,45-64 years,,All,d,Coronary Heart Disease,145,,77.99598724,,81.16951051
2014,S08000032,,65-74 years,,All,d,Coronary Heart Disease,183,,287.6408733,,300.2550219
2014,S08000032,,75plus years,,All,d,Coronary Heart Disease,509,,1044.188241,,1183.179251
2014,S08000032,,All,d,All,d,Coronary Heart Disease,855,,130.8740242,,162.4647368
2014,S92000003,d,under75 years,,All,d,Coronary Heart Disease,2472,,50.30154474,,53.655724
2014,S92000003,d,0-44 years,,All,d,Coronary Heart Disease,114,,3.922413289,,4.244866106
2014,S92000003,d,45-64 years,,All,d,Coronary Heart Disease,996,,67.62739208,,69.73072539
2014,S92000003,d,65-74 years,,All,d,Coronary Heart Disease,1362,,254.4785991,,267.1984658
2014,S92000003,d,75plus years,,All,d,Coronary Heart Disease,4400,,1015.608049,,1109.369359
2014,S92000003,d,All,d,All,d,Coronary Heart Disease,6872,,128.5062458,,148.6699511
2015,S08000015,,under75 years,,All,d,Coronary Heart Disease,225,,66.93798865,,62.30969001
2015,S08000015,,0-44 years,,All,d,Coronary Heart Disease,12,,6.557986261,,7.164642658
2015,S08000015,,45-64 years,,All,d,Coronary Heart Disease,88,,81.10599078,,83.07054936
2015,S08000015,,65-74 years,,All,d,Coronary Heart Disease,125,,279.9614773,,293.5163362
2015,S08000015,,75plus years,,All,d,Coronary Heart Disease,394,,1143.420976,,1247.662642
2015,S08000015,,All,d,All,d,Coronary Heart Disease,619,,167.0309506,,168.9914557
2015,S08000016,,under75 years,,All,d,Coronary Heart Disease,62,,60.56284372,,51.65549499
2015,S08000016,,0-44 years,,All,d,Coronary Heart Disease,3,,5.743605453,,6.26468631
2015,S08000016,,45-64 years,,All,d,Coronary Heart Disease,20,,57.06134094,,56.87359472
2015,S08000016,,65-74 years,,All,d,Coronary Heart Disease,39,,258.4321781,,271.9244498
2015,S08000016,,75plus years,,All,d,Coronary Heart Disease,140,,1200.99511,,1421.428226
2015,S08000016,,All,d,All,d,Coronary Heart Disease,202,,177.146365,,174.9350408
2015,S08000017,,under75 years,,All,d,Coronary Heart Disease,84,,62.89826206,,51.77796821
2015,S08000017,,0-44 years,,All,d,Coronary Heart Disease,1,,1.466512194,,1.51998784
2015,S08000017,,45-64 years,,All,d,Coronary Heart Disease,32,,70.89056269,,69.701908
2015,S08000017,,65-74 years,,All,d,Coronary Heart Disease,51,,252.2255193,,265.0109716
2015,S08000017,,75plus years,,All,d,Coronary Heart Disease,196,,1215.805471,,1281.152566
2015,S08000017,,All,d,All,d,Coronary Heart Disease,280,,187.0782388,,162.421682
2015,S08000019,,under75 years,,All,d,Coronary Heart Disease,154,,55.24485308,,57.40331484
2015,S08000019,,0-44 years,,All,d,Coronary Heart Disease,6,,3.709955666,,4.010129466
2015,S08000019,,45-64 years,,All,d,Coronary Heart Disease,62,,72.46461506,,75.54792646
2015,S08000019,,65-74 years,,All,d,Coronary Heart Disease,86,,273.2500874,,286.203296
2015,S08000019,,75plus years,,All,d,Coronary Heart Disease,227,,950.1485915,,1071.599602
2015,S08000019,,All,d,All,d,Coronary Heart Disease,381,,125.8879894,,148.6809807
2015,S08000020,,under75 years,,All,d,Coronary Heart Disease,197,,36.25495515,,40.83057341
2015,S08000020,,0-44 years,,All,d,Coronary Heart Disease,5,,1.513853271,,1.657187453
2015,S08000020,,45-64 years,,All,d,Coronary Heart Disease,75,,47.76735388,,48.76353766
2015,S08000020,,65-74 years,,All,d,Coronary Heart Disease,117,,208.6305278,,222.2724105
2015,S08000020,,75plus years,,All,d,Coronary Heart Disease,426,,958.4664537,,1030.675879
2015,S08000020,,All,d,All,d,Coronary Heart Disease,623,,105.9848253,,129.9166509
2015,S08000022,,under75 years,,All,d,Coronary Heart Disease,159,,54.72624829,,48.02866883
2015,S08000022,,0-44 years,,All,d,Coronary Heart Disease,4,,2.582778036,,2.933858871
2015,S08000022,,45-64 years,,All,d,Coronary Heart Disease,70,,73.12461479,,72.61293418
2015,S08000022,,65-74 years,,All,d,Coronary Heart Disease,85,,212.8298863,,217.8988313
2015,S08000022,,75plus years,,All,d,Coronary Heart Disease,313,,1027.475954,,1145.303389
2015,S08000022,,All,d,All,d,Coronary Heart Disease,472,,147.0404984,,146.7833937
2015,S08000024,,under75 years,,All,d,Coronary Heart Disease,321,,39.85072737,,48.15037803
2015,S08000024,,0-44 years,,All,d,Coronary Heart Disease,10,,1.967698265,,2.100655255
2015,S08000024,,45-64 years,,All,d,Coronary Heart Disease,136,,61.54820899,,64.27969026
2015,S08000024,,65-74 years,,All,d,Coronary Heart Disease,175,,229.2586431,,244.2702119
2015,S08000024,,75plus years,,All,d,Coronary Heart Disease,644,,1033.807429,,1116.369009
2015,S08000024,,All,d,All,d,Coronary Heart Disease,965,,111.2007375,,144.2900548
2015,S08000025,,under75 years,,All,d,Coronary Heart Disease,,c,,c,58.2954718
2015,S08000025,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2015,S08000025,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,59.48891142
2015,S08000025,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,355.088741
2015,S08000025,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1306.142719
2015,S08000025,,All,d,All,d,Coronary Heart Disease,41,,189.2016613,,170.6017241
2015,S08000026,,under75 years,,All,d,Coronary Heart Disease,,c,,c,75.24064237
2015,S08000026,,0-44 years,,All,d,Coronary Heart Disease,,c,,c,9.052348438
2015,S08000026,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,29.59674436
2015,S08000026,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,530.8340871
2015,S08000026,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1699.909724
2015,S08000026,,All,d,All,d,Coronary Heart Disease,43,,185.3448276,,221.4608597
2015,S08000028,,under75 years,,All,d,Coronary Heart Disease,,c,,c,75.55544811
2015,S08000028,,0-44 years,,All,d,Coronary Heart Disease,,c,,c,14.99410017
2015,S08000028,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,96.56268299
2015,S08000028,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,333.9955495
2015,S08000028,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1433.485562
2015,S08000028,,All,d,All,d,Coronary Heart Disease,57,,210.5652013,,197.7691584
2015,S08000029,,under75 years,,All,d,Coronary Heart Disease,204,,60.55928279,,59.2486942
2015,S08000029,,0-44 years,,All,d,Coronary Heart Disease,5,,2.595878783,,2.837970983
2015,S08000029,,45-64 years,,All,d,Coronary Heart Disease,87,,84.38000097,,85.91562614
2015,S08000029,,65-74 years,,All,d,Coronary Heart Disease,112,,272.2278936,,282.0587282
2015,S08000029,,75plus years,,All,d,Coronary Heart Disease,300,,960.9224856,,1039.299339
2015,S08000029,,All,d,All,d,Coronary Heart Disease,504,,136.9267551,,147.4532522
2015,S08000030,,under75 years,,All,d,Coronary Heart Disease,192,,51.11875526,,51.42989567
2015,S08000030,,0-44 years,,All,d,Coronary Heart Disease,7,,3.231345902,,3.935333164
2015,S08000030,,45-64 years,,All,d,Coronary Heart Disease,61,,53.87693096,,54.39208105
2015,S08000030,,65-74 years,,All,d,Coronary Heart Disease,124,,271.0560255,,288.211654
2015,S08000030,,75plus years,,All,d,Coronary Heart Disease,453,,1148.463645,,1204.554784
2015,S08000030,,All,d,All,d,Coronary Heart Disease,645,,155.4067078,,155.2111356
2015,S08000031,,under75 years,,All,d,Coronary Heart Disease,604,,56.84909201,,67.35290695
2015,S08000031,,0-44 years,,All,d,Coronary Heart Disease,31,,4.743223311,,5.53432152
2015,S08000031,,45-64 years,,All,d,Coronary Heart Disease,261,,84.77576647,,89.6767609
2015,S08000031,,65-74 years,,All,d,Coronary Heart Disease,312,,308.828333,,328.9359054
2015,S08000031,,75plus years,,All,d,Coronary Heart Disease,861,,984.8103582,,1049.076823
2015,S08000031,,All,d,All,d,Coronary Heart Disease,1465,,127.4034908,,155.7080594
2015,S08000032,,under75 years,,All,d,Coronary Heart Disease,314,,51.8914774,,56.20865406
2015,S08000032,,0-44 years,,All,d,Coronary Heart Disease,16,,4.535404501,,4.876241219
2015,S08000032,,45-64 years,,All,d,Coronary Heart Disease,113,,60.25509769,,63.57781024
2015,S08000032,,65-74 years,,All,d,Coronary Heart Disease,185,,285.5246709,,301.6055735
2015,S08000032,,75plus years,,All,d,Coronary Heart Disease,531,,1075.312367,,1221.063042
2015,S08000032,,All,d,All,d,Coronary Heart Disease,845,,129.1081606,,161.045549
2015,S92000003,d,under75 years,,All,d,Coronary Heart Disease,2566,,51.99296575,,55.262462
2015,S92000003,d,0-44 years,,All,d,Coronary Heart Disease,103,,3.540646797,,3.918043872
2015,S92000003,d,45-64 years,,All,d,Coronary Heart Disease,1019,,68.80816028,,71.03965206
2015,S92000003,d,65-74 years,,All,d,Coronary Heart Disease,1444,,264.8175895,,279.500847
2015,S92000003,d,75plus years,,All,d,Coronary Heart Disease,4576,,1045.424327,,1137.730562
2015,S92000003,d,All,d,All,d,Coronary Heart Disease,7142,,132.9238787,,152.684591
2016,S08000015,,under75 years,,All,d,Coronary Heart Disease,227,,67.63460627,,60.62620142
2016,S08000015,,0-44 years,,All,d,Coronary Heart Disease,4,,2.207444607,,2.352243348
2016,S08000015,,45-64 years,,All,d,Coronary Heart Disease,84,,77.09675643,,78.59210165
2016,S08000015,,65-74 years,,All,d,Coronary Heart Disease,139,,305.70951,,314.9783329
2016,S08000015,,75plus years,,All,d,Coronary Heart Disease,361,,1033.406807,,1114.967397
2016,S08000015,,All,d,All,d,Coronary Heart Disease,588,,158.6787565,,155.516909
2016,S08000016,,under75 years,,All,d,Coronary Heart Disease,46,,44.77408554,,36.34891812
2016,S08000016,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2016,S08000016,,45-64 years,,All,d,Coronary Heart Disease,27,,76.5067581,,75.7751315
2016,S08000016,,65-74 years,,All,d,Coronary Heart Disease,19,,122.9693871,,123.7819585
2016,S08000016,,75plus years,,All,d,Coronary Heart Disease,97,,822.5915875,,902.5513385
2016,S08000016,,All,d,All,d,Coronary Heart Disease,143,,124.8581158,,114.307136
2016,S08000017,,under75 years,,All,d,Coronary Heart Disease,98,,73.6426827,,59.03403437
2016,S08000017,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2016,S08000017,,45-64 years,,All,d,Coronary Heart Disease,35,,77.47648035,,77.14941923
2016,S08000017,,65-74 years,,All,d,Coronary Heart Disease,63,,307.887792,,316.9178589
2016,S08000017,,75plus years,,All,d,Coronary Heart Disease,165,,1003.344482,,1065.539734
2016,S08000017,,All,d,All,d,Coronary Heart Disease,263,,175.8962012,,149.6195473
2016,S08000019,,under75 years,,All,d,Coronary Heart Disease,145,,51.74413418,,53.68126459
2016,S08000019,,0-44 years,,All,d,Coronary Heart Disease,7,,4.330370123,,4.559174427
2016,S08000019,,45-64 years,,All,d,Coronary Heart Disease,52,,60.20887849,,63.35843978
2016,S08000019,,65-74 years,,All,d,Coronary Heart Disease,86,,266.9978268,,281.8858099
2016,S08000019,,75plus years,,All,d,Coronary Heart Disease,225,,927.6437848,,947.1027442
2016,S08000019,,All,d,All,d,Coronary Heart Disease,370,,121.5186548,,134.0891978
2016,S08000020,,under75 years,,All,d,Coronary Heart Disease,225,,41.41686163,,44.91299698
2016,S08000020,,0-44 years,,All,d,Coronary Heart Disease,4,,1.219292871,,1.288182674
2016,S08000020,,45-64 years,,All,d,Coronary Heart Disease,101,,64.05215494,,64.84365078
2016,S08000020,,65-74 years,,All,d,Coronary Heart Disease,120,,208.6448517,,218.968011
2016,S08000020,,75plus years,,All,d,Coronary Heart Disease,419,,934.3710278,,992.1646334
2016,S08000020,,All,d,All,d,Coronary Heart Disease,644,,109.5051862,,130.1656443
2016,S08000022,,under75 years,,All,d,Coronary Heart Disease,143,,49.12890669,,42.7690497
2016,S08000022,,0-44 years,,All,d,Coronary Heart Disease,5,,3.238761498,,3.540632296
2016,S08000022,,45-64 years,,All,d,Coronary Heart Disease,53,,55.27281829,,54.61735626
2016,S08000022,,65-74 years,,All,d,Coronary Heart Disease,85,,208.3180158,,214.6123274
2016,S08000022,,75plus years,,All,d,Coronary Heart Disease,276,,895.2609556,,1010.446413
2016,S08000022,,All,d,All,d,Coronary Heart Disease,419,,130.1646474,,129.8600124
2016,S08000024,,under75 years,,All,d,Coronary Heart Disease,323,,39.54151431,,46.58850374
2016,S08000024,,0-44 years,,All,d,Coronary Heart Disease,13,,2.525041615,,2.739173348
2016,S08000024,,45-64 years,,All,d,Coronary Heart Disease,150,,67.02652463,,68.94005612
2016,S08000024,,65-74 years,,All,d,Coronary Heart Disease,160,,204.5303472,,215.688285
2016,S08000024,,75plus years,,All,d,Coronary Heart Disease,575,,910.7179625,,972.1672362
2016,S08000024,,All,d,All,d,Coronary Heart Disease,898,,102.0454545,,129.8905897
2016,S08000025,,under75 years,,All,d,Coronary Heart Disease,,c,,c,23.80987947
2016,S08000025,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2016,S08000025,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,14.00017231
2016,S08000025,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,171.0185206
2016,S08000025,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1327.918232
2016,S08000025,,All,d,All,d,Coronary Heart Disease,31,,141.8764302,,141.1796312
2016,S08000026,,under75 years,,All,d,Coronary Heart Disease,,c,,c,41.21326448
2016,S08000026,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2016,S08000026,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,57.97637173
2016,S08000026,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,210.8603064
2016,S08000026,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1381.267393
2016,S08000026,,All,d,All,d,Coronary Heart Disease,31,,133.6206897,,161.818136
2016,S08000028,,under75 years,,All,d,Coronary Heart Disease,,c,,c,45.55813559
2016,S08000028,,0-44 years,,All,d,Coronary Heart Disease,0,,0,,0
2016,S08000028,,45-64 years,,All,d,Coronary Heart Disease,,c,,c,71.02318997
2016,S08000028,,65-74 years,,All,d,Coronary Heart Disease,,c,,c,215.5881719
2016,S08000028,,75plus years,,All,d,Coronary Heart Disease,,c,,c,1321.53309
2016,S08000028,,All,d,All,d,Coronary Heart Disease,46,,171.0037175,,160.3958815
2016,S08000029,,under75 years,,All,d,Coronary Heart Disease,204,,60.21482524,,58.42156453
2016,S08000029,,0-44 years,,All,d,Coronary Heart Disease,11,,5.703382624,,6.522215608
2016,S08000029,,45-64 years,,All,d,Coronary Heart Disease,81,,78.03167508,,79.15086215
2016,S08000029,,65-74 years,,All,d,Coronary Heart Disease,112,,265.9385017,,273.0157031
2016,S08000029,,75plus years,,All,d,Coronary Heart Disease,294,,932.0609961,,993.6110531
2016,S08000029,,All,d,All,d,Coronary Heart Disease,498,,134.4746577,,142.5886185
2016,S08000030,,under75 years,,All,d,Coronary Heart Disease,189,,50.29792874,,49.59947177
2016,S08000030,,0-44 years,,All,d,Coronary Heart Disease,8,,3.710643982,,4.59527854
2016,S08000030,,45-64 years,,All,d,Coronary Heart Disease,78,,68.72004511,,69.08544481
2016,S08000030,,65-74 years,,All,d,Coronary Heart Disease,103,,220.74109,,231.870724
2016,S08000030,,75plus years,,All,d,Coronary Heart Disease,363,,914.1504445,,963.1989463
2016,S08000030,,All,d,All,d,Coronary Heart Disease,552,,132.8615785,,131.8234245
2016,S08000031,,under75 years,,All,d,Coronary Heart Disease,584,,54.39692993,,63.59776742
2016,S08000031,,0-44 years,,All,d,Coronary Heart Disease,21,,3.178687656,,3.654444141
2016,S08000031,,45-64 years,,All,d,Coronary Heart Disease,239,,77.06023273,,80.715504
2016,S08000031,,65-74 years,,All,d,Coronary Heart Disease,324,,315.1965601,,328.6758091
2016,S08000031,,75plus years,,All,d,Coronary Heart Disease,835,,951.2417407,,1025.33165
2016,S08000031,,All,d,All,d,Coronary Heart Disease,1419,,122.1832835,,150.1538168
2016,S08000032,,under75 years,,All,d,Coronary Heart Disease,340,,56.06203759,,59.19704599
2016,S08000032,,0-44 years,,All,d,Coronary Heart Disease,12,,3.416895409,,3.701054842
2016,S08000032,,45-64 years,,All,d,Coronary Heart Disease,142,,74.9648932,,78.0870115
2016,S08000032,,65-74 years,,All,d,Coronary Heart Disease,186,,282.4472689,,296.9303256
2016,S08000032,,75plus years,,All,d,Coronary Heart Disease,455,,909.6543314,,987.8810537
2016,S08000032,,All,d,All,d,Coronary Heart Disease,795,,121.0985697,,142.7786067
2016,S92000003,d,under75 years,,All,d,Coronary Heart Disease,2552,,51.42682227,,53.5592685
2016,S92000003,d,0-44 years,,All,d,Coronary Heart Disease,85,,2.9164192,,3.242367181
2016,S92000003,d,45-64 years,,All,d,Coronary Heart Disease,1053,,70.6088251,,72.40149624
2016,S92000003,d,65-74 years,,All,d,Coronary Heart Disease,1414,,254.0684188,,264.77771
2016,S92000003,d,75plus years,,All,d,Coronary Heart Disease,4145,,937.1276641,,1009.005884
2016,S92000003,d,All,d,All,d,Coronary Heart Disease,6697,,123.9106703,,139.5494639
2017,S08000015,,under75 years,,All,d,Coronary Heart Disease,224,,66.88463893,,60.12199745
2017,S08000015,,0-44 years,,All,d,Coronary Heart Disease,14,,7.802790055,,8.874058373
2017,S08000015,,45-64 years,,All,d,Coronary Heart Disease,81,,74.10795974,,74.68708944
2017,S08000015,,65-74 years,,All,d,Coronary Heart Disease,129,,279.3296089,,286.9233091
2017,S08000015,,75plus years,,All,d,Coronary Heart Disease,348,,980.1436417,,1030.235591
2017,S08000015,,All,d,All,d,Coronary Heart Disease,572,,154.4234767,,147.4322209
2017,S08000016,,under75 years,,All,d,Coronary Heart Disease,40,,38.82138282,,31.61491155
2017,S08000016,,0-44 years,,All,d,Coronary Heart Disease,1,,1.930837404,,2.134172368
2017,S08000016,,45-64 years,,All,d,Coronary Heart Disease,16,,45.03236701,,45.23071079
2017,S08000016,,65-74 years,,All,d,Coronary Heart Disease,23,,146.3569838,,148.8664579
2017,S08000016,,75plus years,,All,d,Coronary Heart Disease,112,,934.5794393,,1071.151099
2017,S08000016,,All,d,All,d,Coronary Heart Disease,152,,132.1509303,,125.1731684
2017,S08000017,,under75 years,,All,d,Coronary Heart Disease,88,,66.43815966,,52.51889313
2017,S08000017,,0-44 years,,All,d,Coronary Heart Disease,1,,1.498621268,,1.920438957
2017,S08000017,,45-64 years,,All,d,Coronary Heart Disease,29,,64.35434836,,63.08011795
