FinancialYear,HBR,HBRQF,AdmissionType,AdmissionTypeQF,AgeGroup,AgeGroupQF,Sex,SexQF,Diagnosis,NumberOfDischarges,NumberOfDischargesQF,CrudeRate,CrudeRateQF,EASR
2016/17,S92000003,d,Emergency,,65-74 years,,Females,,Coronary Heart Disease,1309,,449.5084253,,455.1110761
2016/17,S92000003,d,Emergency,,75plus years,,Males,,Coronary Heart Disease,2768,,1546.195956,,1575.092843
2016/17,S92000003,d,Emergency,,75plus years,,Females,,Coronary Heart Disease,2682,,1018.652507,,1000.664832
2016/17,S08000015,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,52,,57.96907573,,66.95417959
2016/17,S08000015,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,35,,38.25053004,,40.47868134
2016/17,S08000015,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,585,,1129.23463,,1116.694979
2016/17,S08000015,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,232,,405.9563597,,404.9554344
2016/17,S08000015,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,496,,2295.446131,,2319.688895
2016/17,S08000015,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,266,,1114.836547,,1121.18954
2016/17,S08000015,,Transfer,,75plus years,,Males,,Coronary Heart Disease,506,,3493.027751,,3556.489529
2016/17,S08000015,,Transfer,,75plus years,,Females,,Coronary Heart Disease,394,,1926.933046,,1894.88845
2016/17,S08000016,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,4,,15.56723098,,16.85409375
2016/17,S08000016,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,2,,7.604273602,,7.0893973
2016/17,S08000016,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,103,,596.4444959,,581.5946463
2016/17,S08000016,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,31,,172.0119854,,170.2851394
2016/17,S08000016,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,87,,1154.152295,,1168.794439
2016/17,S08000016,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,22,,278.0235056,,278.7363551
2016/17,S08000016,,Transfer,,75plus years,,Males,,Coronary Heart Disease,76,,1515.755884,,1458.240563
2016/17,S08000016,,Transfer,,75plus years,,Females,,Coronary Heart Disease,69,,1017.99941,,1002.102499
2016/17,S08000017,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,8,,23.80102344,,27.94605073
2016/17,S08000017,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016/17,S08000017,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,242,,1112.23458,,1078.369839
2016/17,S08000017,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,40,,170.8160738,,167.7312218
2016/17,S08000017,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,184,,1840.736295,,1834.194801
2016/17,S08000017,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,97,,926.8106249,,933.8707849
2016/17,S08000017,,Transfer,,75plus years,,Males,,Coronary Heart Disease,187,,2609.180968,,2641.533505
2016/17,S08000017,,Transfer,,75plus years,,Females,,Coronary Heart Disease,129,,1390.385859,,1397.226087
2016/17,S08000019,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,13,,16.13824267,,17.90023735
2016/17,S08000019,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,5,,6.165608237,,6.174015509
2016/17,S08000019,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,317,,749.0902217,,764.8701882
2016/17,S08000019,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,86,,195.2415547,,197.9518335
2016/17,S08000019,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,180,,1171.036367,,1184.679408
2016/17,S08000019,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,69,,409.7630501,,424.7284494
2016/17,S08000019,,Transfer,,75plus years,,Males,,Coronary Heart Disease,197,,1963.911873,,1986.911099
2016/17,S08000019,,Transfer,,75plus years,,Females,,Coronary Heart Disease,163,,1145.950506,,1146.079226
2016/17,S08000020,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,11,,6.573561137,,6.417947993
2016/17,S08000020,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,6,,3.733154142,,4.142619761
2016/17,S08000020,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,354,,452.0437742,,455.2952666
2016/17,S08000020,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,76,,95.75044411,,97.19826859
2016/17,S08000020,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,327,,1170.030056,,1162.016931
2016/17,S08000020,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,113,,382.1957654,,396.9286042
2016/17,S08000020,,Transfer,,75plus years,,Males,,Coronary Heart Disease,236,,1272.305785,,1236.939312
2016/17,S08000020,,Transfer,,75plus years,,Females,,Coronary Heart Disease,202,,768.2360995,,755.2241004
2016/17,S08000022,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,26,,32.99408644,,36.92918655
2016/17,S08000022,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,2,,2.646272725,,2.85483497
2016/17,S08000022,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,296,,634.5939456,,629.9702503
2016/17,S08000022,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,88,,178.7019738,,175.9942362
2016/17,S08000022,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,376,,1884.428407,,1903.106739
2016/17,S08000022,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,94,,450.8393285,,466.4752087
2016/17,S08000022,,Transfer,,75plus years,,Males,,Coronary Heart Disease,294,,2302.992323,,2264.346678
2016/17,S08000022,,Transfer,,75plus years,,Females,,Coronary Heart Disease,226,,1251.176438,,1228.253004
2016/17,S08000024,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,44,,17.23293841,,18.83873199
2016/17,S08000024,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,13,,5.009286446,,5.745505686
2016/17,S08000024,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,520,,473.312459,,485.5506306
2016/17,S08000024,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,203,,178.1827119,,182.0468873
2016/17,S08000024,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,396,,1075.414822,,1072.643394
2016/17,S08000024,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,218,,526.5064606,,547.2223591
2016/17,S08000024,,Transfer,,75plus years,,Males,,Coronary Heart Disease,381,,1498.348277,,1518.664477
2016/17,S08000024,,Transfer,,75plus years,,Females,,Coronary Heart Disease,306,,811.4773661,,791.483242
2016/17,S08000025,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016/17,S08000025,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016/17,S08000025,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,537.5310368
2016/17,S08000025,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,,c,,c,59.76265688
2016/17,S08000025,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,1041.562288
2016/17,S08000025,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,424.7416314
2016/17,S08000025,,Transfer,,75plus years,,Males,,Coronary Heart Disease,,c,,c,595.8945507
2016/17,S08000025,,Transfer,,75plus years,,Females,,Coronary Heart Disease,,c,,c,568.0998329
2016/17,S08000026,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,0,,0,,0
2016/17,S08000026,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2016/17,S08000026,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,293.7575272
2016/17,S08000026,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,0,,0,,0
2016/17,S08000026,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,2061.763007
2016/17,S08000026,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,76.69246322
2016/17,S08000026,,Transfer,,75plus years,,Males,,Coronary Heart Disease,,c,,c,1735.345563
2016/17,S08000026,,Transfer,,75plus years,,Females,,Coronary Heart Disease,,c,,c,374.0255001
2016/17,S08000028,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,,c,,c,36.25158601
2016/17,S08000028,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,,c,,c,62.77463905
2016/17,S08000028,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,,c,,c,457.7186055
2016/17,S08000028,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,,c,,c,50.46975697
2016/17,S08000028,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,,c,,c,2145.98768
2016/17,S08000028,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,,c,,c,553.5528439
2016/17,S08000028,,Transfer,,75plus years,,Males,,Coronary Heart Disease,,c,,c,2491.693456
2016/17,S08000028,,Transfer,,75plus years,,Females,,Coronary Heart Disease,,c,,c,1534.701388
2016/17,S08000029,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,18,,18.7791468,,21.20360606
2016/17,S08000029,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,6,,6.184483132,,6.855765076
2016/17,S08000029,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,339,,671.6861502,,675.0414243
2016/17,S08000029,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,103,,193.122586,,194.4255255
2016/17,S08000029,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,209,,1037.220844,,1065.728787
2016/17,S08000029,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,97,,441.6116549,,439.9485754
2016/17,S08000029,,Transfer,,75plus years,,Males,,Coronary Heart Disease,244,,1865.300818,,1866.661986
2016/17,S08000029,,Transfer,,75plus years,,Females,,Coronary Heart Disease,210,,1137.471563,,1135.962224
2016/17,S08000030,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,24,,22.16660047,,27.17235399
2016/17,S08000030,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,7,,6.522245516,,6.678571534
2016/17,S08000030,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,380,,687.3722482,,683.1408651
2016/17,S08000030,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,118,,202.6760104,,200.9472302
2016/17,S08000030,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,402,,1807.228916,,1809.641746
2016/17,S08000030,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,142,,581.5620265,,578.2618178
2016/17,S08000030,,Transfer,,75plus years,,Males,,Coronary Heart Disease,441,,2694.775435,,2656.503636
2016/17,S08000030,,Transfer,,75plus years,,Females,,Coronary Heart Disease,318,,1362.234407,,1339.907027
2016/17,S08000031,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,192,,57.98029274,,68.64001372
2016/17,S08000031,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,71,,21.54760351,,23.99325527
2016/17,S08000031,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,1805,,1217.973373,,1227.117347
2016/17,S08000031,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,857,,529.1756715,,539.735109
2016/17,S08000031,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,1426,,2957.647156,,2998.878457
2016/17,S08000031,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,805,,1474.926254,,1493.310622
2016/17,S08000031,,Transfer,,75plus years,,Males,,Coronary Heart Disease,1299,,3890.852453,,3996.476964
2016/17,S08000031,,Transfer,,75plus years,,Females,,Coronary Heart Disease,1571,,2888.186197,,2843.413503
2016/17,S08000032,,Transfer,,0-44 years,,Males,,Coronary Heart Disease,204,,116.4642814,,127.0619733
2016/17,S08000032,,Transfer,,0-44 years,,Females,,Coronary Heart Disease,51,,28.97151135,,29.89203084
2016/17,S08000032,,Transfer,,45-64 years,,Males,,Coronary Heart Disease,1438,,1575.234423,,1594.661773
2016/17,S08000032,,Transfer,,45-64 years,,Females,,Coronary Heart Disease,564,,574.7243565,,581.977799
2016/17,S08000032,,Transfer,,65-74 years,,Males,,Coronary Heart Disease,1091,,3518.560325,,3577.681562
2016/17,S08000032,,Transfer,,65-74 years,,Females,,Coronary Heart Disease,456,,1308.615049,,1318.724243
2016/17,S08000032,,Transfer,,75plus years,,Males,,Coronary Heart Disease,916,,4630.706233,,4802.262462
2016/17,S08000032,,Transfer,,75plus years,,Females,,Coronary Heart Disease,759,,2510.086646,,2513.154156
2016/17,S92000003,d,Transfer,,0-44 years,,Males,,Coronary Heart Disease,598,,40.98267968,,46.2060127
2016/17,S92000003,d,Transfer,,0-44 years,,Females,,Coronary Heart Disease,202,,13.87953662,,15.05703085
2016/17,S92000003,d,Transfer,,45-64 years,,Males,,Coronary Heart Disease,6426,,887.5764164,,892.4776244
2016/17,S92000003,d,Transfer,,45-64 years,,Females,,Coronary Heart Disease,2402,,313.0371774,,315.8980471
2016/17,S92000003,d,Transfer,,65-74 years,,Males,,Coronary Heart Disease,5253,,1979.753972,,2001.707816
2016/17,S92000003,d,Transfer,,65-74 years,,Females,,Coronary Heart Disease,2396,,822.7824194,,834.3153244
2016/17,S92000003,d,Transfer,,75plus years,,Males,,Coronary Heart Disease,4824,,2694.670986,,2725.251044
2016/17,S92000003,d,Transfer,,75plus years,,Females,,Coronary Heart Disease,4385,,1665.470263,,1647.190275
2017/18,S08000015,,All,d,0-44 years,,Males,,Coronary Heart Disease,91,,102.3104165,,122.1271534
2017/18,S08000015,,All,d,0-44 years,,Females,,Coronary Heart Disease,55,,60.78825792,,65.06771482
2017/18,S08000015,,All,d,45-64 years,,Males,,Coronary Heart Disease,1166,,2248.100875,,2209.772396
2017/18,S08000015,,All,d,45-64 years,,Females,,Coronary Heart Disease,531,,924.5394714,,916.0920173
2017/18,S08000015,,All,d,65-74 years,,Males,,Coronary Heart Disease,974,,4415.03105,,4418.209072
2017/18,S08000015,,All,d,65-74 years,,Females,,Coronary Heart Disease,530,,2197.255504,,2198.278684
2017/18,S08000015,,All,d,75plus years,,Males,,Coronary Heart Disease,936,,6350.92957,,6414.451439
2017/18,S08000015,,All,d,75plus years,,Females,,Coronary Heart Disease,713,,3433.331728,,3381.29883
2017/18,S08000016,,All,d,0-44 years,,Males,,Coronary Heart Disease,11,,42.97882316,,46.9517921
2017/18,S08000016,,All,d,0-44 years,,Females,,Coronary Heart Disease,4,,15.26892392,,17.26668393
2017/18,S08000016,,All,d,45-64 years,,Males,,Coronary Heart Disease,253,,1455.696203,,1415.462623
2017/18,S08000016,,All,d,45-64 years,,Females,,Coronary Heart Disease,81,,446.2809917,,437.3685508
2017/18,S08000016,,All,d,65-74 years,,Males,,Coronary Heart Disease,204,,2653.140851,,2647.260667
2017/18,S08000016,,All,d,65-74 years,,Females,,Coronary Heart Disease,111,,1383.005233,,1382.522078
2017/18,S08000016,,All,d,75plus years,,Males,,Coronary Heart Disease,212,,4135.778385,,4168.373815
2017/18,S08000016,,All,d,75plus years,,Females,,Coronary Heart Disease,163,,2376.786235,,2390.86222
2017/18,S08000017,,All,d,0-44 years,,Males,,Coronary Heart Disease,20,,60.05464973,,73.95171391
2017/18,S08000017,,All,d,0-44 years,,Females,,Coronary Heart Disease,6,,17.95063575,,19.59631589
2017/18,S08000017,,All,d,45-64 years,,Males,,Coronary Heart Disease,370,,1703.577513,,1668.158316
2017/18,S08000017,,All,d,45-64 years,,Females,,Coronary Heart Disease,146,,625.4283756,,609.0398367
2017/18,S08000017,,All,d,65-74 years,,Males,,Coronary Heart Disease,361,,3574.96534,,3596.171619
2017/18,S08000017,,All,d,65-74 years,,Females,,Coronary Heart Disease,146,,1381.921439,,1379.220711
2017/18,S08000017,,All,d,75plus years,,Males,,Coronary Heart Disease,409,,5599.671413,,5549.85831
2017/18,S08000017,,All,d,75plus years,,Females,,Coronary Heart Disease,311,,3293.793688,,3311.074135
2017/18,S08000019,,All,d,0-44 years,,Males,,Coronary Heart Disease,47,,58.55457411,,65.321
2017/18,S08000019,,All,d,0-44 years,,Females,,Coronary Heart Disease,8,,9.914610418,,9.538311606
2017/18,S08000019,,All,d,45-64 years,,Males,,Coronary Heart Disease,608,,1425.189283,,1450.660526
2017/18,S08000019,,All,d,45-64 years,,Females,,Coronary Heart Disease,215,,481.5660977,,488.1155058
2017/18,S08000019,,All,d,65-74 years,,Males,,Coronary Heart Disease,401,,2562.300319,,2561.514549
2017/18,S08000019,,All,d,65-74 years,,Females,,Coronary Heart Disease,200,,1179.245283,,1180.733457
2017/18,S08000019,,All,d,75plus years,,Males,,Coronary Heart Disease,333,,3246.246832,,3174.032093
2017/18,S08000019,,All,d,75plus years,,Females,,Coronary Heart Disease,314,,2173.160772,,2152.23928
2017/18,S08000020,,All,d,0-44 years,,Males,,Coronary Heart Disease,48,,28.97693315,,31.42313156
2017/18,S08000020,,All,d,0-44 years,,Females,,Coronary Heart Disease,22,,13.89783825,,14.34655606
2017/18,S08000020,,All,d,45-64 years,,Males,,Coronary Heart Disease,901,,1148.297308,,1149.498137
2017/18,S08000020,,All,d,45-64 years,,Females,,Coronary Heart Disease,263,,329.5037398,,330.6204033
2017/18,S08000020,,All,d,65-74 years,,Males,,Coronary Heart Disease,786,,2753.643498,,2779.507866
2017/18,S08000020,,All,d,65-74 years,,Females,,Coronary Heart Disease,321,,1069.215908,,1077.671383
2017/18,S08000020,,All,d,75plus years,,Males,,Coronary Heart Disease,731,,3847.368421,,3836.81332
2017/18,S08000020,,All,d,75plus years,,Females,,Coronary Heart Disease,501,,1884.450463,,1866.177832
2017/18,S08000022,,All,d,0-44 years,,Males,,Coronary Heart Disease,49,,62.59261152,,71.51392901
2017/18,S08000022,,All,d,0-44 years,,Females,,Coronary Heart Disease,26,,34.78353936,,36.2403768
2017/18,S08000022,,All,d,45-64 years,,Males,,Coronary Heart Disease,773,,1657.588884,,1606.508324
2017/18,S08000022,,All,d,45-64 years,,Females,,Coronary Heart Disease,256,,517.71558,,507.123256
2017/18,S08000022,,All,d,65-74 years,,Males,,Coronary Heart Disease,652,,3227.722772,,3244.066636
2017/18,S08000022,,All,d,65-74 years,,Females,,Coronary Heart Disease,317,,1493.240379,,1496.195519
2017/18,S08000022,,All,d,75plus years,,Males,,Coronary Heart Disease,663,,5027.297543,,4979.073467
2017/18,S08000022,,All,d,75plus years,,Females,,Coronary Heart Disease,486,,2661.701079,,2617.123749
2017/18,S08000024,,All,d,0-44 years,,Males,,Coronary Heart Disease,119,,46.15802335,,51.7707588
2017/18,S08000024,,All,d,0-44 years,,Females,,Coronary Heart Disease,21,,8.030101409,,8.906454289
2017/18,S08000024,,All,d,45-64 years,,Males,,Coronary Heart Disease,1246,,1121.411214,,1137.885615
2017/18,S08000024,,All,d,45-64 years,,Females,,Coronary Heart Disease,436,,378.5182227,,386.6007583
2017/18,S08000024,,All,d,65-74 years,,Males,,Coronary Heart Disease,816,,2164.743335,,2173.090714
2017/18,S08000024,,All,d,65-74 years,,Females,,Coronary Heart Disease,345,,818.6412927,,820.9361504
2017/18,S08000024,,All,d,75plus years,,Males,,Coronary Heart Disease,714,,2757.076109,,2783.805514
2017/18,S08000024,,All,d,75plus years,,Females,,Coronary Heart Disease,629,,1651.222009,,1632.152815
2017/18,S08000025,,All,d,0-44 years,,Males,,Coronary Heart Disease,,c,,c,22.38853707
2017/18,S08000025,,All,d,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2017/18,S08000025,,All,d,45-64 years,,Males,,Coronary Heart Disease,,c,,c,1539.351673
2017/18,S08000025,,All,d,45-64 years,,Females,,Coronary Heart Disease,,c,,c,533.8586708
2017/18,S08000025,,All,d,65-74 years,,Males,,Coronary Heart Disease,,c,,c,2305.532668
2017/18,S08000025,,All,d,65-74 years,,Females,,Coronary Heart Disease,,c,,c,972.2984835
2017/18,S08000025,,All,d,75plus years,,Males,,Coronary Heart Disease,,c,,c,4141.772153
2017/18,S08000025,,All,d,75plus years,,Females,,Coronary Heart Disease,,c,,c,1644.450049
2017/18,S08000026,,All,d,0-44 years,,Males,,Coronary Heart Disease,,c,,c,33.15335796
2017/18,S08000026,,All,d,0-44 years,,Females,,Coronary Heart Disease,0,,0,,0
2017/18,S08000026,,All,d,45-64 years,,Males,,Coronary Heart Disease,,c,,c,995.1346251
2017/18,S08000026,,All,d,45-64 years,,Females,,Coronary Heart Disease,,c,,c,120.7476378
2017/18,S08000026,,All,d,65-74 years,,Males,,Coronary Heart Disease,,c,,c,2021.637843
2017/18,S08000026,,All,d,65-74 years,,Females,,Coronary Heart Disease,,c,,c,1410.587008
